,date,datatype,station,attributes,value,season
1551,1980-01-01T00:00:00,PRCP,GHCND:USC00435492,"1,,,0",0.63,1979/1980
1552,1980-01-01T00:00:00,EMNT,GHCND:USC00435542,",0,24,",-8.0,1979/1980
1553,1980-01-01T00:00:00,EMXT,GHCND:USC00435542,",0,12,+",52.0,1979/1980
1554,1980-01-01T00:00:00,PRCP,GHCND:USC00435542,",,,0",1.0,1979/1980
1555,1980-01-01T00:00:00,SNOW,GHCND:USC00435542,",,,0",2.8,1979/1980
1556,1980-01-01T00:00:00,TAVG,GHCND:USC00435542,",0",17.7,1979/1980
1557,1980-01-01T00:00:00,TMAX,GHCND:USC00435542,",,,0",26.6,1979/1980
1558,1980-01-01T00:00:00,TMIN,GHCND:USC00435542,",,,0",8.7,1979/1980
1559,1980-01-01T00:00:00,EMNT,GHCND:USC00435740,",0,25,",-10.0,1979/1980
1560,1980-01-01T00:00:00,EMXT,GHCND:USC00435740,",0,12,",50.0,1979/1980
1561,1980-01-01T00:00:00,PRCP,GHCND:USC00435740,",,,0",2.28,1979/1980
1562,1980-01-01T00:00:00,SNOW,GHCND:USC00435740,",,,0",5.3,1979/1980
1563,1980-01-01T00:00:00,TAVG,GHCND:USC00435740,",0",17.1,1979/1980
1564,1980-01-01T00:00:00,TMAX,GHCND:USC00435740,",,,0",27.0,1979/1980
1565,1980-01-01T00:00:00,TMIN,GHCND:USC00435740,",,,0",7.2,1979/1980
1566,1980-01-01T00:00:00,PRCP,GHCND:USC00436335,",,,0",1.14,1979/1980
1567,1980-01-01T00:00:00,SNOW,GHCND:USC00436335,",,,0",8.9,1979/1980
1568,1980-01-01T00:00:00,PRCP,GHCND:USC00436500,",,,0",0.85,1979/1980
1569,1980-01-01T00:00:00,SNOW,GHCND:USC00436500,",,,0",2.5,1979/1980
1570,1980-01-01T00:00:00,EMNT,GHCND:USC00436761,",0,31,",1.0,1979/1980
1571,1980-01-01T00:00:00,EMXT,GHCND:USC00436761,",0,12,",53.0,1979/1980
1572,1980-01-01T00:00:00,PRCP,GHCND:USC00436761,",,,0",1.16,1979/1980
1573,1980-01-01T00:00:00,SNOW,GHCND:USC00436761,"1,,,0",0.5,1979/1980
1574,1980-01-01T00:00:00,TAVG,GHCND:USC00436761,",0",22.7,1979/1980
1575,1980-01-01T00:00:00,TMAX,GHCND:USC00436761,",,,0",31.2,1979/1980
1576,1980-01-01T00:00:00,TMIN,GHCND:USC00436761,",,,0",14.3,1979/1980
1577,1980-01-01T00:00:00,EMNT,GHCND:USC00436893,",0,25,+",-5.0,1979/1980
1578,1980-01-01T00:00:00,EMXT,GHCND:USC00436893,",0,12,",55.0,1979/1980
1579,1980-01-01T00:00:00,PRCP,GHCND:USC00436893,",,,0",3.21,1979/1980
1580,1980-01-01T00:00:00,SNOW,GHCND:USC00436893,",,,0",5.0,1979/1980
1581,1980-01-01T00:00:00,TAVG,GHCND:USC00436893,",0",19.4,1979/1980
1582,1980-01-01T00:00:00,TMAX,GHCND:USC00436893,",,,0",30.9,1979/1980
1583,1980-01-01T00:00:00,TMIN,GHCND:USC00436893,",,,0",8.0,1979/1980
1584,1980-01-01T00:00:00,EMNT,GHCND:USC00436995,",0,31,",-4.0,1979/1980
1585,1980-01-01T00:00:00,EMXT,GHCND:USC00436995,",0,12,",56.0,1979/1980
1586,1980-01-01T00:00:00,PRCP,GHCND:USC00436995,"2,,,0",1.15,1979/1980
1587,1980-01-01T00:00:00,SNOW,GHCND:USC00436995,",,,0",6.5,1979/1980
1588,1980-01-01T00:00:00,TAVG,GHCND:USC00436995,",0",23.6,1979/1980
1589,1980-01-01T00:00:00,TMAX,GHCND:USC00436995,",,,0",32.6,1979/1980
1590,1980-01-01T00:00:00,TMIN,GHCND:USC00436995,",,,0",14.6,1979/1980
1591,1980-01-01T00:00:00,EMNT,GHCND:USC00437032,",0,24,",-8.0,1979/1980
1592,1980-01-01T00:00:00,EMXT,GHCND:USC00437032,",0,12,+",49.0,1979/1980
1593,1980-01-01T00:00:00,PRCP,GHCND:USC00437032,",,,0",0.44,1979/1980
1594,1980-01-01T00:00:00,SNOW,GHCND:USC00437032,",,,0",4.3,1979/1980
1595,1980-01-01T00:00:00,TAVG,GHCND:USC00437032,",0",18.4,1979/1980
1596,1980-01-01T00:00:00,TMAX,GHCND:USC00437032,",,,0",26.0,1979/1980
1597,1980-01-01T00:00:00,TMIN,GHCND:USC00437032,",,,0",10.8,1979/1980
1598,1980-01-01T00:00:00,EMNT,GHCND:USC00437054,",0,31,",-10.0,1979/1980
1599,1980-01-01T00:00:00,EMXT,GHCND:USC00437054,",0,12,",54.0,1979/1980
1600,1980-01-01T00:00:00,PRCP,GHCND:USC00437054,",,,0",1.78,1979/1980
1601,1980-01-01T00:00:00,SNOW,GHCND:USC00437054,",,,0",4.5,1979/1980
1602,1980-01-01T00:00:00,TAVG,GHCND:USC00437054,",0",19.6,1979/1980
1603,1980-01-01T00:00:00,TMAX,GHCND:USC00437054,",,,0",29.0,1979/1980
1604,1980-01-01T00:00:00,TMIN,GHCND:USC00437054,",,,0",10.2,1979/1980
1605,1980-01-01T00:00:00,PRCP,GHCND:USC00437098,",,,0",1.24,1979/1980
1606,1980-01-01T00:00:00,SNOW,GHCND:USC00437098,",,,0",2.5,1979/1980
1607,1980-01-01T00:00:00,PRCP,GHCND:USC00437152,",,,0",1.62,1979/1980
1608,1980-01-01T00:00:00,SNOW,GHCND:USC00437152,",,,0",8.9,1979/1980
1609,1980-01-01T00:00:00,EMNT,GHCND:USC00437607,",0,24,",-8.0,1979/1980
1610,1980-01-01T00:00:00,EMXT,GHCND:USC00437607,",0,12,+",51.0,1979/1980
1611,1980-01-01T00:00:00,PRCP,GHCND:USC00437607,",,,0",0.26,1979/1980
1612,1980-01-01T00:00:00,SNOW,GHCND:USC00437607,",,,0",0.8,1979/1980
1613,1980-01-01T00:00:00,TAVG,GHCND:USC00437607,",0",21.5,1979/1980
1614,1980-01-01T00:00:00,TMAX,GHCND:USC00437607,",,,0",29.0,1979/1980
1615,1980-01-01T00:00:00,TMIN,GHCND:USC00437607,",,,0",13.9,1979/1980
1616,1980-01-01T00:00:00,PRCP,GHCND:USC00437617,",,,0",0.87,1979/1980
1617,1980-01-01T00:00:00,SNOW,GHCND:USC00437617,",,,0",5.0,1979/1980
1618,1980-01-01T00:00:00,PRCP,GHCND:USC00437646,",,,0",1.15,1979/1980
1619,1980-01-01T00:00:00,SNOW,GHCND:USC00437646,",,,0",2.0,1979/1980
1620,1980-01-01T00:00:00,PRCP,GHCND:USC00438556,",,,0",1.24,1979/1980
1621,1980-01-01T00:00:00,SNOW,GHCND:USC00438556,",,,0",3.5,1979/1980
1622,1980-01-01T00:00:00,EMNT,GHCND:USC00438600,",0,31,",0.0,1979/1980
1623,1980-01-01T00:00:00,EMXT,GHCND:USC00438600,",0,12,",57.0,1979/1980
1624,1980-01-01T00:00:00,PRCP,GHCND:USC00438600,",,,0",1.11,1979/1980
1625,1980-01-01T00:00:00,SNOW,GHCND:USC00438600,",,,0",1.5,1979/1980
1626,1980-01-01T00:00:00,TAVG,GHCND:USC00438600,",0",24.5,1979/1980
1627,1980-01-01T00:00:00,TMAX,GHCND:USC00438600,",,,0",34.8,1979/1980
1628,1980-01-01T00:00:00,TMIN,GHCND:USC00438600,",,,0",14.2,1979/1980
1629,1980-01-01T00:00:00,PRCP,GHCND:USC00438644,",,,0",1.49,1979/1980
1630,1980-01-01T00:00:00,SNOW,GHCND:USC00438644,",,,0",5.0,1979/1980
1631,1980-01-01T00:00:00,PRCP,GHCND:USC00438755,",,,0",1.54,1979/1980
1632,1980-01-01T00:00:00,SNOW,GHCND:USC00438755,",,,0",6.1,1979/1980
1633,1980-01-01T00:00:00,EMNT,GHCND:USC00438815,",0,24,",-6.0,1979/1980
1634,1980-01-01T00:00:00,EMXT,GHCND:USC00438815,",0,12,",52.0,1979/1980
1635,1980-01-01T00:00:00,PRCP,GHCND:USC00438815,",,,0",0.94,1979/1980
1636,1980-01-01T00:00:00,SNOW,GHCND:USC00438815,",,,0",2.8,1979/1980
1637,1980-01-01T00:00:00,TAVG,GHCND:USC00438815,",0",20.5,1979/1980
1638,1980-01-01T00:00:00,TMAX,GHCND:USC00438815,",,,0",28.4,1979/1980
1639,1980-01-01T00:00:00,TMIN,GHCND:USC00438815,",,,0",12.6,1979/1980
1640,1980-01-01T00:00:00,EMNT,GHCND:USC00439099,",0,31,+",-10.0,1979/1980
1641,1980-01-01T00:00:00,EMXT,GHCND:USC00439099,",0,12,",50.0,1979/1980
1642,1980-01-01T00:00:00,PRCP,GHCND:USC00439099,",,,0",1.8,1979/1980
1643,1980-01-01T00:00:00,SNOW,GHCND:USC00439099,",,,0",5.5,1979/1980
1644,1980-01-01T00:00:00,TAVG,GHCND:USC00439099,",0",14.9,1979/1980
1645,1980-01-01T00:00:00,TMAX,GHCND:USC00439099,",,,0",25.2,1979/1980
1646,1980-01-01T00:00:00,TMIN,GHCND:USC00439099,",,,0",4.6,1979/1980
1647,1980-01-01T00:00:00,PRCP,GHCND:USC00439735,",,,0",1.36,1979/1980
1648,1980-01-01T00:00:00,SNOW,GHCND:USC00439735,",,,0",6.6,1979/1980
1649,1980-01-01T00:00:00,EMNT,GHCND:USC00439984,",0,31,",-7.0,1979/1980
1650,1980-01-01T00:00:00,EMXT,GHCND:USC00439984,",0,12,",53.0,1979/1980
1651,1980-01-01T00:00:00,PRCP,GHCND:USC00439984,",,,0",1.1,1979/1980
1652,1980-01-01T00:00:00,SNOW,GHCND:USC00439984,",,,0",5.5,1979/1980
1653,1980-01-01T00:00:00,TAVG,GHCND:USC00439984,",0",19.4,1979/1980
1654,1980-01-01T00:00:00,TMAX,GHCND:USC00439984,",,,0",29.6,1979/1980
1655,1980-01-01T00:00:00,TMIN,GHCND:USC00439984,",,,0",9.2,1979/1980
1656,1980-01-01T00:00:00,EMNT,GHCND:USW00014742,",0,24,",-4.0,1979/1980
1657,1980-01-01T00:00:00,EMXT,GHCND:USW00014742,",0,11,",56.0,1979/1980
1658,1980-01-01T00:00:00,PRCP,GHCND:USW00014742,",,,0",0.62,1979/1980
1659,1980-01-01T00:00:00,SNOW,GHCND:USW00014742,",,,0",3.1,1979/1980
1660,1980-01-01T00:00:00,TAVG,GHCND:USW00014742,",0",21.2,1979/1980
1661,1980-01-01T00:00:00,TMAX,GHCND:USW00014742,",,,0",28.5,1979/1980
1662,1980-01-01T00:00:00,TMIN,GHCND:USW00014742,",,,0",13.9,1979/1980
1663,1980-01-01T00:00:00,EMNT,GHCND:USW00094705,",0,24,",-5.0,1979/1980
1664,1980-01-01T00:00:00,EMXT,GHCND:USW00094705,",0,12,+",52.0,1979/1980
1665,1980-01-01T00:00:00,PRCP,GHCND:USW00094705,",,,0",1.64,1979/1980
1666,1980-01-01T00:00:00,SNOW,GHCND:USW00094705,",,,0",3.8,1979/1980
1667,1980-01-01T00:00:00,TAVG,GHCND:USW00094705,",0",19.4,1979/1980
1668,1980-01-01T00:00:00,TMAX,GHCND:USW00094705,",,,0",27.3,1979/1980
1669,1980-01-01T00:00:00,TMIN,GHCND:USW00094705,",,,0",11.4,1979/1980
1670,1980-02-01T00:00:00,EMNT,GHCND:USC00276234,",0,27,",-21.0,1979/1980
1671,1980-02-01T00:00:00,EMXT,GHCND:USC00276234,",0,21,+",50.0,1979/1980
1672,1980-02-01T00:00:00,PRCP,GHCND:USC00276234,",,,0",0.71,1979/1980
1673,1980-02-01T00:00:00,SNOW,GHCND:USC00276234,",,,0",13.5,1979/1980
1674,1980-02-01T00:00:00,TAVG,GHCND:USC00276234,",0",13.8,1979/1980
1675,1980-02-01T00:00:00,TMAX,GHCND:USC00276234,",,,0",26.6,1979/1980
1676,1980-02-01T00:00:00,TMIN,GHCND:USC00276234,",,,0",1.0,1979/1980
1677,1980-02-01T00:00:00,EMNT,GHCND:USC00430277,",0,27,+",-9.0,1979/1980
1678,1980-02-01T00:00:00,EMXT,GHCND:USC00430277,",0,21,+",48.0,1979/1980
1679,1980-02-01T00:00:00,PRCP,GHCND:USC00430277,",,,0",1.15,1979/1980
1680,1980-02-01T00:00:00,SNOW,GHCND:USC00430277,"1,,,0",16.3,1979/1980
1681,1980-02-01T00:00:00,TAVG,GHCND:USC00430277,",0",16.6,1979/1980
1682,1980-02-01T00:00:00,TMAX,GHCND:USC00430277,",,,0",29.2,1979/1980
1683,1980-02-01T00:00:00,TMIN,GHCND:USC00430277,",,,0",3.9,1979/1980
1684,1980-02-01T00:00:00,EMNT,GHCND:USC00430499,",0,27,",-4.0,1979/1980
1685,1980-02-01T00:00:00,EMXT,GHCND:USC00430499,",0,21,",52.0,1979/1980
1686,1980-02-01T00:00:00,PRCP,GHCND:USC00430499,",,,0",1.2,1979/1980
1687,1980-02-01T00:00:00,SNOW,GHCND:USC00430499,",,,0",12.0,1979/1980
1688,1980-02-01T00:00:00,TAVG,GHCND:USC00430499,",0",18.7,1979/1980
1689,1980-02-01T00:00:00,TMAX,GHCND:USC00430499,",,,0",29.8,1979/1980
1690,1980-02-01T00:00:00,TMIN,GHCND:USC00430499,",,,0",7.7,1979/1980
1691,1980-02-01T00:00:00,PRCP,GHCND:USC00430661,",,,0",0.74,1979/1980
1692,1980-02-01T00:00:00,SNOW,GHCND:USC00430661,",,,0",8.0,1979/1980
1693,1980-02-01T00:00:00,EMNT,GHCND:USC00430922,",0,29,",-8.0,1979/1980
1694,1980-02-01T00:00:00,EMXT,GHCND:USC00430922,",0,21,",48.0,1979/1980
1695,1980-02-01T00:00:00,PRCP,GHCND:USC00430922,",,,0",0.5,1979/1980
1696,1980-02-01T00:00:00,SNOW,GHCND:USC00430922,",,,0",3.5,1979/1980
1697,1980-02-01T00:00:00,TAVG,GHCND:USC00430922,",0",16.2,1979/1980
1698,1980-02-01T00:00:00,TMAX,GHCND:USC00430922,",,,0",25.0,1979/1980
1699,1980-02-01T00:00:00,TMIN,GHCND:USC00430922,",,,0",7.4,1979/1980
1700,1980-02-01T00:00:00,PRCP,GHCND:USC00431213,",,,0",0.91,1979/1980
1701,1980-02-01T00:00:00,SNOW,GHCND:USC00431213,",,,0",20.4,1979/1980
1702,1980-02-01T00:00:00,EMNT,GHCND:USC00431243,",0,29,",-12.0,1979/1980
1703,1980-02-01T00:00:00,EMXT,GHCND:USC00431243,",0,21,",50.0,1979/1980
1704,1980-02-01T00:00:00,PRCP,GHCND:USC00431243,",,,0",1.01,1979/1980
1705,1980-02-01T00:00:00,SNOW,GHCND:USC00431243,",,,0",11.3,1979/1980
1706,1980-02-01T00:00:00,TAVG,GHCND:USC00431243,",0",16.9,1979/1980
1707,1980-02-01T00:00:00,TMAX,GHCND:USC00431243,",,,0",29.0,1979/1980
1708,1980-02-01T00:00:00,TMIN,GHCND:USC00431243,",,,0",4.7,1979/1980
1709,1980-02-01T00:00:00,EMNT,GHCND:USC00431360,",0,29,",-20.0,1979/1980
1710,1980-02-01T00:00:00,EMXT,GHCND:USC00431360,",0,21,",49.0,1979/1980
1711,1980-02-01T00:00:00,PRCP,GHCND:USC00431360,",,,0",0.63,1979/1980
1712,1980-02-01T00:00:00,SNOW,GHCND:USC00431360,",,,0",8.2,1979/1980
1713,1980-02-01T00:00:00,TAVG,GHCND:USC00431360,",0",12.6,1979/1980
1714,1980-02-01T00:00:00,TMAX,GHCND:USC00431360,",,,0",26.3,1979/1980
1715,1980-02-01T00:00:00,TMIN,GHCND:USC00431360,",,,0",-1.0,1979/1980
1716,1980-02-01T00:00:00,PRCP,GHCND:USC00431433,",,,0",0.89,1979/1980
1717,1980-02-01T00:00:00,SNOW,GHCND:USC00431433,",,,0",12.8,1979/1980
1718,1980-02-01T00:00:00,EMNT,GHCND:USC00431580,",0,29,",-9.0,1979/1980
1719,1980-02-01T00:00:00,EMXT,GHCND:USC00431580,",0,20,",49.0,1979/1980
1720,1980-02-01T00:00:00,PRCP,GHCND:USC00431580,",,,0",0.51,1979/1980
1721,1980-02-01T00:00:00,SNOW,GHCND:USC00431580,",,,0",6.5,1979/1980
1722,1980-02-01T00:00:00,TAVG,GHCND:USC00431580,",0",19.1,1979/1980
1723,1980-02-01T00:00:00,TMAX,GHCND:USC00431580,",,,0",29.9,1979/1980
1724,1980-02-01T00:00:00,TMIN,GHCND:USC00431580,",,,0",8.4,1979/1980
1725,1980-02-01T00:00:00,PRCP,GHCND:USC00431715,",a,,0",1.19,1979/1980
1726,1980-02-01T00:00:00,EMNT,GHCND:USC00431786,",0,27,",-8.0,1979/1980
1727,1980-02-01T00:00:00,EMXT,GHCND:USC00431786,",0,20,",51.0,1979/1980
1728,1980-02-01T00:00:00,PRCP,GHCND:USC00431786,",,,0",0.79,1979/1980
1729,1980-02-01T00:00:00,SNOW,GHCND:USC00431786,",,,0",6.7,1979/1980
1730,1980-02-01T00:00:00,TAVG,GHCND:USC00431786,",0",18.8,1979/1980
1731,1980-02-01T00:00:00,TMAX,GHCND:USC00431786,",,,0",30.2,1979/1980
1732,1980-02-01T00:00:00,TMIN,GHCND:USC00431786,",,,0",7.5,1979/1980
1733,1980-02-01T00:00:00,EMNT,GHCND:USC00432769,",0,27,",-28.0,1979/1980
1734,1980-02-01T00:00:00,EMXT,GHCND:USC00432769,",0,20,",53.0,1979/1980
1735,1980-02-01T00:00:00,SNOW,GHCND:USC00432769,",,,0",17.5,1979/1980
1736,1980-02-01T00:00:00,TAVG,GHCND:USC00432769,",0",14.3,1979/1980
1737,1980-02-01T00:00:00,TMAX,GHCND:USC00432769,",,,0",26.6,1979/1980
1738,1980-02-01T00:00:00,TMIN,GHCND:USC00432769,",,,0",2.0,1979/1980
1739,1980-02-01T00:00:00,PRCP,GHCND:USC00433341,",,,0",0.67,1979/1980
1740,1980-02-01T00:00:00,SNOW,GHCND:USC00433341,",,,0",12.0,1979/1980
1741,1980-02-01T00:00:00,PRCP,GHCND:USC00434052,",,,0",0.56,1979/1980
1742,1980-02-01T00:00:00,SNOW,GHCND:USC00434052,",,,0",12.0,1979/1980
1743,1980-02-01T00:00:00,PRCP,GHCND:USC00434747,",,,0",1.06,1979/1980
1744,1980-02-01T00:00:00,SNOW,GHCND:USC00434747,",,,0",11.7,1979/1980
1745,1980-02-01T00:00:00,SNOW,GHCND:USC00434882,",,,0",12.0,1979/1980
1746,1980-02-01T00:00:00,EMNT,GHCND:USC00435376,",0,27,",-12.0,1979/1980
1747,1980-02-01T00:00:00,EMXT,GHCND:USC00435376,",0,21,",50.0,1979/1980
1748,1980-02-01T00:00:00,PRCP,GHCND:USC00435376,",,,0",1.02,1979/1980
1749,1980-02-01T00:00:00,SNOW,GHCND:USC00435376,",,,0",13.1,1979/1980
1750,1980-02-01T00:00:00,TAVG,GHCND:USC00435376,",0",13.3,1979/1980
1751,1980-02-01T00:00:00,TMAX,GHCND:USC00435376,",,,0",23.9,1979/1980
1752,1980-02-01T00:00:00,TMIN,GHCND:USC00435376,",,,0",2.7,1979/1980
1753,1980-02-01T00:00:00,EMNT,GHCND:USC00435416,",0,29,",-20.0,1979/1980
1754,1980-02-01T00:00:00,EMXT,GHCND:USC00435416,",0,20,",35.0,1979/1980
1755,1980-02-01T00:00:00,PRCP,GHCND:USC00435416,",,,0",2.86,1979/1980
1756,1980-02-01T00:00:00,SNOW,GHCND:USC00435416,"1,,,0",25.4,1979/1980
1757,1980-02-01T00:00:00,TAVG,GHCND:USC00435416,",0",7.0,1979/1980
1758,1980-02-01T00:00:00,TMAX,GHCND:USC00435416,",,,0",13.8,1979/1980
1759,1980-02-01T00:00:00,TMIN,GHCND:USC00435416,",,,0",0.1,1979/1980
1760,1980-02-01T00:00:00,PRCP,GHCND:USC00435492,",,,0",0.95,1979/1980
1761,1980-02-01T00:00:00,EMNT,GHCND:USC00435542,",0,27,",-16.0,1979/1980
1762,1980-02-01T00:00:00,EMXT,GHCND:USC00435542,",0,20,",49.0,1979/1980
1763,1980-02-01T00:00:00,PRCP,GHCND:USC00435542,",,,0",1.16,1979/1980
1764,1980-02-01T00:00:00,SNOW,GHCND:USC00435542,",,,0",13.9,1979/1980
1765,1980-02-01T00:00:00,TAVG,GHCND:USC00435542,",0",13.9,1979/1980
1766,1980-02-01T00:00:00,TMAX,GHCND:USC00435542,",,,0",24.6,1979/1980
1767,1980-02-01T00:00:00,TMIN,GHCND:USC00435542,",,,0",3.3,1979/1980
1768,1980-02-01T00:00:00,EMNT,GHCND:USC00435740,",0,29,+",-14.0,1979/1980
1769,1980-02-01T00:00:00,EMXT,GHCND:USC00435740,",0,20,",45.0,1979/1980
1770,1980-02-01T00:00:00,PRCP,GHCND:USC00435740,",,,0",0.94,1979/1980
1771,1980-02-01T00:00:00,SNOW,GHCND:USC00435740,",,,0",8.1,1979/1980
1772,1980-02-01T00:00:00,TAVG,GHCND:USC00435740,",0",13.8,1979/1980
1773,1980-02-01T00:00:00,TMAX,GHCND:USC00435740,",,,0",24.9,1979/1980
1774,1980-02-01T00:00:00,TMIN,GHCND:USC00435740,",,,0",2.7,1979/1980
1775,1980-02-01T00:00:00,PRCP,GHCND:USC00436335,",,,0",1.46,1979/1980
1776,1980-02-01T00:00:00,SNOW,GHCND:USC00436335,",,,0",17.5,1979/1980
1777,1980-02-01T00:00:00,PRCP,GHCND:USC00436500,",,,0",1.22,1979/1980
1778,1980-02-01T00:00:00,SNOW,GHCND:USC00436500,",,,0",7.0,1979/1980
1779,1980-02-01T00:00:00,EMNT,GHCND:USC00436761,",0,29,+",-2.0,1979/1980
1780,1980-02-01T00:00:00,EMXT,GHCND:USC00436761,",0,21,",49.0,1979/1980
1781,1980-02-01T00:00:00,PRCP,GHCND:USC00436761,",,,0",0.99,1979/1980
1782,1980-02-01T00:00:00,SNOW,GHCND:USC00436761,",,,0",11.1,1979/1980
1783,1980-02-01T00:00:00,TAVG,GHCND:USC00436761,",0",18.0,1979/1980
1784,1980-02-01T00:00:00,TMAX,GHCND:USC00436761,",,,0",28.2,1979/1980
1785,1980-02-01T00:00:00,TMIN,GHCND:USC00436761,",,,0",7.8,1979/1980
1786,1980-02-01T00:00:00,EMNT,GHCND:USC00436893,",0,29,",-11.0,1979/1980
1787,1980-02-01T00:00:00,EMXT,GHCND:USC00436893,",0,21,",52.0,1979/1980
1788,1980-02-01T00:00:00,PRCP,GHCND:USC00436893,",,,0",1.01,1979/1980
1789,1980-02-01T00:00:00,SNOW,GHCND:USC00436893,",,,0",12.0,1979/1980
1790,1980-02-01T00:00:00,TAVG,GHCND:USC00436893,",0",17.0,1979/1980
1791,1980-02-01T00:00:00,TMAX,GHCND:USC00436893,",,,0",29.3,1979/1980
1792,1980-02-01T00:00:00,TMIN,GHCND:USC00436893,",,,0",4.7,1979/1980
1793,1980-02-01T00:00:00,EMNT,GHCND:USC00436995,"2,0,29,",-3.0,1979/1980
1794,1980-02-01T00:00:00,EMXT,GHCND:USC00436995,",0,20,",51.0,1979/1980
1795,1980-02-01T00:00:00,PRCP,GHCND:USC00436995,",,,0",0.78,1979/1980
1796,1980-02-01T00:00:00,SNOW,GHCND:USC00436995,",,,0",13.0,1979/1980
1797,1980-02-01T00:00:00,TAVG,GHCND:USC00436995,"2,0",20.2,1979/1980
1798,1980-02-01T00:00:00,TMAX,GHCND:USC00436995,",,,0",28.9,1979/1980
1799,1980-02-01T00:00:00,TMIN,GHCND:USC00436995,"2,,,0",11.5,1979/1980
1800,1980-02-01T00:00:00,EMNT,GHCND:USC00437032,",0,29,",-5.0,1979/1980
1801,1980-02-01T00:00:00,EMXT,GHCND:USC00437032,",0,20,",49.0,1979/1980
1802,1980-02-01T00:00:00,PRCP,GHCND:USC00437032,",,,0",0.65,1979/1980
1803,1980-02-01T00:00:00,SNOW,GHCND:USC00437032,",,,0",13.1,1979/1980
1804,1980-02-01T00:00:00,TAVG,GHCND:USC00437032,",0",13.3,1979/1980
1805,1980-02-01T00:00:00,TMAX,GHCND:USC00437032,",,,0",22.0,1979/1980
1806,1980-02-01T00:00:00,TMIN,GHCND:USC00437032,",,,0",4.6,1979/1980
1807,1980-02-01T00:00:00,EMNT,GHCND:USC00437054,",0,29,+",-13.0,1979/1980
1808,1980-02-01T00:00:00,EMXT,GHCND:USC00437054,",0,20,",49.0,1979/1980
1809,1980-02-01T00:00:00,PRCP,GHCND:USC00437054,",,,0",0.79,1979/1980
1810,1980-02-01T00:00:00,SNOW,GHCND:USC00437054,",,,0",9.6,1979/1980
1811,1980-02-01T00:00:00,TAVG,GHCND:USC00437054,",0",16.4,1979/1980
1812,1980-02-01T00:00:00,TMAX,GHCND:USC00437054,",,,0",27.6,1979/1980
1813,1980-02-01T00:00:00,TMIN,GHCND:USC00437054,",,,0",5.1,1979/1980
1814,1980-02-01T00:00:00,PRCP,GHCND:USC00437098,",,,0",0.95,1979/1980
1815,1980-02-01T00:00:00,PRCP,GHCND:USC00437152,",,,0",1.21,1979/1980
1816,1980-02-01T00:00:00,SNOW,GHCND:USC00437152,",,,0",14.3,1979/1980
1817,1980-02-01T00:00:00,EMNT,GHCND:USC00437607,",0,29,",-6.0,1979/1980
1818,1980-02-01T00:00:00,EMXT,GHCND:USC00437607,",0,20,",47.0,1979/1980
1819,1980-02-01T00:00:00,PRCP,GHCND:USC00437607,",,,0",0.66,1979/1980
1820,1980-02-01T00:00:00,SNOW,GHCND:USC00437607,",,,0",5.5,1979/1980
1821,1980-02-01T00:00:00,TAVG,GHCND:USC00437607,",0",17.5,1979/1980
1822,1980-02-01T00:00:00,TMAX,GHCND:USC00437607,",,,0",25.8,1979/1980
1823,1980-02-01T00:00:00,TMIN,GHCND:USC00437607,",,,0",9.4,1979/1980
1824,1980-02-01T00:00:00,PRCP,GHCND:USC00437617,",,,0",1.01,1979/1980
1825,1980-02-01T00:00:00,SNOW,GHCND:USC00437617,",,,0",12.5,1979/1980
1826,1980-02-01T00:00:00,PRCP,GHCND:USC00437646,",,,0",0.62,1979/1980
1827,1980-02-01T00:00:00,SNOW,GHCND:USC00437646,",,,0",9.5,1979/1980
1828,1980-02-01T00:00:00,PRCP,GHCND:USC00438556,",,,0",0.58,1979/1980
1829,1980-02-01T00:00:00,SNOW,GHCND:USC00438556,",,,0",10.0,1979/1980
1830,1980-02-01T00:00:00,EMNT,GHCND:USC00438600,",0,29,+",-1.0,1979/1980
1831,1980-02-01T00:00:00,EMXT,GHCND:USC00438600,",0,22,",50.0,1979/1980
1832,1980-02-01T00:00:00,PRCP,GHCND:USC00438600,",,,0",1.22,1979/1980
1833,1980-02-01T00:00:00,SNOW,GHCND:USC00438600,",,,0",13.0,1979/1980
1834,1980-02-01T00:00:00,TAVG,GHCND:USC00438600,",0",21.3,1979/1980
1835,1980-02-01T00:00:00,TMAX,GHCND:USC00438600,",,,0",33.4,1979/1980
1836,1980-02-01T00:00:00,TMIN,GHCND:USC00438600,",,,0",9.3,1979/1980
1837,1980-02-01T00:00:00,PRCP,GHCND:USC00438644,",,,0",0.99,1979/1980
1838,1980-02-01T00:00:00,SNOW,GHCND:USC00438644,",,,0",16.0,1979/1980
1839,1980-02-01T00:00:00,PRCP,GHCND:USC00438755,",,,0",1.22,1979/1980
1840,1980-02-01T00:00:00,SNOW,GHCND:USC00438755,",,,0",16.5,1979/1980
1841,1980-02-01T00:00:00,EMNT,GHCND:USC00438815,",0,27,",-8.0,1979/1980
1842,1980-02-01T00:00:00,EMXT,GHCND:USC00438815,",0,21,",47.0,1979/1980
1843,1980-02-01T00:00:00,PRCP,GHCND:USC00438815,",,,0",0.78,1979/1980
1844,1980-02-01T00:00:00,SNOW,GHCND:USC00438815,",,,0",11.2,1979/1980
1845,1980-02-01T00:00:00,TAVG,GHCND:USC00438815,",0",17.0,1979/1980
1846,1980-02-01T00:00:00,TMAX,GHCND:USC00438815,",,,0",25.9,1979/1980
