,date,datatype,station,attributes,value,season
6526,1986-12-01T00:00:00,EMNT,GHCND:USC00063207,",0,14,",13.0,1986/1987
6527,1986-12-01T00:00:00,EMXT,GHCND:USC00063207,",0,03,",60.0,1986/1987
6528,1986-12-01T00:00:00,PRCP,GHCND:USC00063207,",,,0",8.7,1986/1987
6529,1986-12-01T00:00:00,SNOW,GHCND:USC00063207,",,,0",4.1,1986/1987
6530,1986-12-01T00:00:00,TAVG,GHCND:USC00063207,",0",36.0,1986/1987
6531,1986-12-01T00:00:00,TMAX,GHCND:USC00063207,",,,0",43.2,1986/1987
6532,1986-12-01T00:00:00,TMIN,GHCND:USC00063207,",,,0",28.7,1986/1987
6533,1986-12-01T00:00:00,EMNT,GHCND:USC00064488,",0,14,",3.0,1986/1987
6534,1986-12-01T00:00:00,EMXT,GHCND:USC00064488,",0,04,",60.0,1986/1987
6535,1986-12-01T00:00:00,PRCP,GHCND:USC00064488,",,,0",6.63,1986/1987
6536,1986-12-01T00:00:00,SNOW,GHCND:USC00064488,",,,0",3.0,1986/1987
6537,1986-12-01T00:00:00,TAVG,GHCND:USC00064488,",0",32.0,1986/1987
6538,1986-12-01T00:00:00,TMAX,GHCND:USC00064488,",,,0",41.1,1986/1987
6539,1986-12-01T00:00:00,TMIN,GHCND:USC00064488,",,,0",22.8,1986/1987
6540,1986-12-01T00:00:00,EMNT,GHCND:USC00064767,",0,14,",13.0,1986/1987
6541,1986-12-01T00:00:00,EMXT,GHCND:USC00064767,"1,0,03,",57.0,1986/1987
6542,1986-12-01T00:00:00,PRCP,GHCND:USC00064767,",,,0",5.94,1986/1987
6543,1986-12-01T00:00:00,SNOW,GHCND:USC00064767,"1,,,0",1.5,1986/1987
6544,1986-12-01T00:00:00,TAVG,GHCND:USC00064767,"1,0",35.6,1986/1987
6545,1986-12-01T00:00:00,TMAX,GHCND:USC00064767,"1,,,0",42.6,1986/1987
6546,1986-12-01T00:00:00,TMIN,GHCND:USC00064767,",,,0",28.7,1986/1987
6547,1986-12-01T00:00:00,EMNT,GHCND:USC00065077,",0,14,",9.0,1986/1987
6548,1986-12-01T00:00:00,EMXT,GHCND:USC00065077,"1,0,03,",59.0,1986/1987
6549,1986-12-01T00:00:00,PRCP,GHCND:USC00065077,",,,0",6.06,1986/1987
6550,1986-12-01T00:00:00,SNOW,GHCND:USC00065077,",,,0",3.6,1986/1987
6551,1986-12-01T00:00:00,TAVG,GHCND:USC00065077,"1,0",34.9,1986/1987
6552,1986-12-01T00:00:00,TMAX,GHCND:USC00065077,"1,,,0",42.1,1986/1987
6553,1986-12-01T00:00:00,TMIN,GHCND:USC00065077,",,,0",27.8,1986/1987
6554,1986-12-01T00:00:00,EMNT,GHCND:USC00065266,"1,0,15,",13.0,1986/1987
6555,1986-12-01T00:00:00,EMXT,GHCND:USC00065266,"1,0,03,",70.0,1986/1987
6556,1986-12-01T00:00:00,PRCP,GHCND:USC00065266,",,,0",5.12,1986/1987
6557,1986-12-01T00:00:00,TAVG,GHCND:USC00065266,"1,0",38.3,1986/1987
6558,1986-12-01T00:00:00,TMAX,GHCND:USC00065266,"1,,,0",45.4,1986/1987
6559,1986-12-01T00:00:00,TMIN,GHCND:USC00065266,"1,,,0",31.2,1986/1987
6560,1986-12-01T00:00:00,EMNT,GHCND:USC00065445,",0,14,",5.0,1986/1987
6561,1986-12-01T00:00:00,EMXT,GHCND:USC00065445,",0,04,",49.0,1986/1987
6562,1986-12-01T00:00:00,PRCP,GHCND:USC00065445,",,,0",4.72,1986/1987
6563,1986-12-01T00:00:00,SNOW,GHCND:USC00065445,",,,0",15.0,1986/1987
6564,1986-12-01T00:00:00,TAVG,GHCND:USC00065445,",0",27.0,1986/1987
6565,1986-12-01T00:00:00,TMAX,GHCND:USC00065445,",,,0",33.5,1986/1987
6566,1986-12-01T00:00:00,TMIN,GHCND:USC00065445,",,,0",20.6,1986/1987
6567,1986-12-01T00:00:00,SNOW,GHCND:USC00065893,",,,0",1.8,1986/1987
6568,1986-12-01T00:00:00,EMNT,GHCND:USC00065910,"2,0,13,",11.0,1986/1987
6569,1986-12-01T00:00:00,EMXT,GHCND:USC00065910,",0,03,",61.0,1986/1987
6570,1986-12-01T00:00:00,PRCP,GHCND:USC00065910,",,,0",7.56,1986/1987
6571,1986-12-01T00:00:00,TAVG,GHCND:USC00065910,"2,0",34.7,1986/1987
6572,1986-12-01T00:00:00,TMAX,GHCND:USC00065910,",,,0",43.2,1986/1987
6573,1986-12-01T00:00:00,TMIN,GHCND:USC00065910,"2,,,0",26.2,1986/1987
6574,1986-12-01T00:00:00,PRCP,GHCND:USC00066655,",,,0",6.94,1986/1987
6575,1986-12-01T00:00:00,PRCP,GHCND:USC00066966,",,,0",4.09,1986/1987
6576,1986-12-01T00:00:00,SNOW,GHCND:USC00066966,",,,0",1.8,1986/1987
6577,1986-12-01T00:00:00,PRCP,GHCND:USC00067002,",,,0",6.08,1986/1987
6578,1986-12-01T00:00:00,PRCP,GHCND:USC00067157,",,,0",7.12,1986/1987
6579,1986-12-01T00:00:00,SNOW,GHCND:USC00067157,",,,0",1.3,1986/1987
6580,1986-12-01T00:00:00,EMNT,GHCND:USC00067373,",0,14,",4.0,1986/1987
6581,1986-12-01T00:00:00,EMXT,GHCND:USC00067373,"1,0,04,+",50.0,1986/1987
6582,1986-12-01T00:00:00,PRCP,GHCND:USC00067373,",,,0",3.9,1986/1987
6583,1986-12-01T00:00:00,SNOW,GHCND:USC00067373,",,,0",5.5,1986/1987
6584,1986-12-01T00:00:00,TAVG,GHCND:USC00067373,"1,0",31.5,1986/1987
6585,1986-12-01T00:00:00,TMAX,GHCND:USC00067373,"1,,,0",39.1,1986/1987
6586,1986-12-01T00:00:00,TMIN,GHCND:USC00067373,",,,0",23.9,1986/1987
6587,1986-12-01T00:00:00,PRCP,GHCND:USC00067432,",,,0",8.0,1986/1987
6588,1986-12-01T00:00:00,SNOW,GHCND:USC00067432,",,,0",3.5,1986/1987
6589,1986-12-01T00:00:00,PRCP,GHCND:USC00067959,",,,0",5.12,1986/1987
6590,1986-12-01T00:00:00,EMNT,GHCND:USC00067970,",0,14,",10.0,1986/1987
6591,1986-12-01T00:00:00,EMXT,GHCND:USC00067970,",0,03,",57.0,1986/1987
6592,1986-12-01T00:00:00,PRCP,GHCND:USC00067970,",a,,0",7.23,1986/1987
6593,1986-12-01T00:00:00,SNOW,GHCND:USC00067970,",,,0",2.8,1986/1987
6594,1986-12-01T00:00:00,TAVG,GHCND:USC00067970,",0",35.5,1986/1987
6595,1986-12-01T00:00:00,TMAX,GHCND:USC00067970,",,,0",43.5,1986/1987
6596,1986-12-01T00:00:00,TMIN,GHCND:USC00067970,",,,0",27.4,1986/1987
6597,1986-12-01T00:00:00,PRCP,GHCND:USC00068065,",,,0",8.33,1986/1987
6598,1986-12-01T00:00:00,EMNT,GHCND:USC00068138,"2,0,14,",6.0,1986/1987
6599,1986-12-01T00:00:00,EMXT,GHCND:USC00068138,"2,0,04,",58.0,1986/1987
6600,1986-12-01T00:00:00,PRCP,GHCND:USC00068138,",,,0",6.69,1986/1987
6601,1986-12-01T00:00:00,SNOW,GHCND:USC00068138,",,,0",0.0,1986/1987
6602,1986-12-01T00:00:00,TAVG,GHCND:USC00068138,"2,0",32.3,1986/1987
6603,1986-12-01T00:00:00,TMAX,GHCND:USC00068138,"2,,,0",39.6,1986/1987
6604,1986-12-01T00:00:00,TMIN,GHCND:USC00068138,"2,,,0",24.9,1986/1987
6605,1986-12-01T00:00:00,PRCP,GHCND:USC00068436,",,,0",4.99,1986/1987
6606,1986-12-01T00:00:00,PRCP,GHCND:USC00069162,",,,0",7.04,1986/1987
6607,1986-12-01T00:00:00,EMNT,GHCND:USC00069388,",0,14,",5.0,1986/1987
6608,1986-12-01T00:00:00,EMXT,GHCND:USC00069388,",0,04,",60.0,1986/1987
6609,1986-12-01T00:00:00,PRCP,GHCND:USC00069388,",,,0",6.14,1986/1987
6610,1986-12-01T00:00:00,SNOW,GHCND:USC00069388,",,,0",5.9,1986/1987
6611,1986-12-01T00:00:00,TAVG,GHCND:USC00069388,",0",31.5,1986/1987
6612,1986-12-01T00:00:00,TMAX,GHCND:USC00069388,",,,0",40.8,1986/1987
6613,1986-12-01T00:00:00,TMIN,GHCND:USC00069388,",,,0",22.2,1986/1987
6614,1986-12-01T00:00:00,EMNT,GHCND:USC00069568,"1,0,14,",3.0,1986/1987
6615,1986-12-01T00:00:00,EMXT,GHCND:USC00069568,",0,04,",51.0,1986/1987
6616,1986-12-01T00:00:00,PRCP,GHCND:USC00069568,",,,0",5.2,1986/1987
6617,1986-12-01T00:00:00,TAVG,GHCND:USC00069568,"1,0",32.1,1986/1987
6618,1986-12-01T00:00:00,TMAX,GHCND:USC00069568,",,,0",40.5,1986/1987
6619,1986-12-01T00:00:00,TMIN,GHCND:USC00069568,"1,,,0",23.6,1986/1987
6620,1986-12-01T00:00:00,PRCP,GHCND:USC00069775,",,,0",5.0,1986/1987
6621,1986-12-01T00:00:00,SNOW,GHCND:USC00069775,",,,0",3.1,1986/1987
6622,1986-12-01T00:00:00,EMNT,GHCND:USW00014740,",X,14,",10.0,1986/1987
6623,1986-12-01T00:00:00,EMXT,GHCND:USW00014740,",X,03,",53.0,1986/1987
6624,1986-12-01T00:00:00,PRCP,GHCND:USW00014740,",,,X",6.15,1986/1987
6625,1986-12-01T00:00:00,SNOW,GHCND:USW00014740,",,,X",4.9,1986/1987
6626,1986-12-01T00:00:00,TAVG,GHCND:USW00014740,",X",33.1,1986/1987
6627,1986-12-01T00:00:00,TMAX,GHCND:USW00014740,",,,X",40.6,1986/1987
6628,1986-12-01T00:00:00,TMIN,GHCND:USW00014740,",,,X",25.5,1986/1987
6629,1986-12-01T00:00:00,EMNT,GHCND:USW00014752,",0,14,",12.0,1986/1987
6630,1986-12-01T00:00:00,EMXT,GHCND:USW00014752,",0,19,",59.0,1986/1987
6631,1986-12-01T00:00:00,PRCP,GHCND:USW00014752,",,,0",4.48,1986/1987
6632,1986-12-01T00:00:00,SNOW,GHCND:USW00014752,",,,0",1.0,1986/1987
6633,1986-12-01T00:00:00,TAVG,GHCND:USW00014752,",0",33.7,1986/1987
6634,1986-12-01T00:00:00,TMAX,GHCND:USW00014752,",,,0",41.0,1986/1987
6635,1986-12-01T00:00:00,TMIN,GHCND:USW00014752,",,,0",26.3,1986/1987
6636,1986-12-01T00:00:00,EMNT,GHCND:USW00094702,",0,14,",15.0,1986/1987
6637,1986-12-01T00:00:00,EMXT,GHCND:USW00094702,",0,03,",58.0,1986/1987
6638,1986-12-01T00:00:00,PRCP,GHCND:USW00094702,",,,0",4.41,1986/1987
6639,1986-12-01T00:00:00,SNOW,GHCND:USW00094702,",,,0",3.3,1986/1987
6640,1986-12-01T00:00:00,TAVG,GHCND:USW00094702,",0",35.5,1986/1987
6641,1986-12-01T00:00:00,TMAX,GHCND:USW00094702,",,,0",41.9,1986/1987
6642,1986-12-01T00:00:00,TMIN,GHCND:USW00094702,",,,0",29.1,1986/1987
6643,1987-01-01T00:00:00,PRCP,GHCND:USC00060128,",,,0",5.73,1986/1987
6644,1987-01-01T00:00:00,PRCP,GHCND:USC00060299,",,,0",5.19,1986/1987
6645,1987-01-01T00:00:00,EMNT,GHCND:USC00060961,",0,29,",-8.0,1986/1987
6646,1987-01-01T00:00:00,EMXT,GHCND:USC00060961,"1,0,15,",50.0,1986/1987
6647,1987-01-01T00:00:00,PRCP,GHCND:USC00060961,",,,0",5.02,1986/1987
6648,1987-01-01T00:00:00,TAVG,GHCND:USC00060961,"1,0",24.1,1986/1987
6649,1987-01-01T00:00:00,TMAX,GHCND:USC00060961,"1,,,0",34.0,1986/1987
6650,1987-01-01T00:00:00,TMIN,GHCND:USC00060961,",,,0",14.3,1986/1987
6651,1987-01-01T00:00:00,EMNT,GHCND:USC00060973,"1,0,29,+",-5.0,1986/1987
6652,1987-01-01T00:00:00,EMXT,GHCND:USC00060973,",0,16,",51.0,1986/1987
6653,1987-01-01T00:00:00,PRCP,GHCND:USC00060973,",,,0",6.04,1986/1987
6654,1987-01-01T00:00:00,SNOW,GHCND:USC00060973,"2,,,0",1.9,1986/1987
6655,1987-01-01T00:00:00,TAVG,GHCND:USC00060973,"1,0",24.7,1986/1987
6656,1987-01-01T00:00:00,TMAX,GHCND:USC00060973,",,,0",35.1,1986/1987
6657,1987-01-01T00:00:00,TMIN,GHCND:USC00060973,"1,,,0",14.3,1986/1987
6658,1987-01-01T00:00:00,EMNT,GHCND:USC00061488,"2,0,28,",-12.0,1986/1987
6659,1987-01-01T00:00:00,EMXT,GHCND:USC00061488,",0,16,",51.0,1986/1987
6660,1987-01-01T00:00:00,PRCP,GHCND:USC00061488,",,,0",6.85,1986/1987
6661,1987-01-01T00:00:00,TAVG,GHCND:USC00061488,"2,0",24.1,1986/1987
6662,1987-01-01T00:00:00,TMAX,GHCND:USC00061488,",,,0",33.4,1986/1987
6663,1987-01-01T00:00:00,TMIN,GHCND:USC00061488,"2,,,0",14.8,1986/1987
6664,1987-01-01T00:00:00,EMNT,GHCND:USC00061689,",0,28,",-15.0,1986/1987
6665,1987-01-01T00:00:00,EMXT,GHCND:USC00061689,",0,16,",51.0,1986/1987
6666,1987-01-01T00:00:00,PRCP,GHCND:USC00061689,",,,0",5.35,1986/1987
6667,1987-01-01T00:00:00,SNOW,GHCND:USC00061689,",,,0",27.5,1986/1987
6668,1987-01-01T00:00:00,TAVG,GHCND:USC00061689,",0",22.5,1986/1987
6669,1987-01-01T00:00:00,TMAX,GHCND:USC00061689,",,,0",33.9,1986/1987
6670,1987-01-01T00:00:00,TMIN,GHCND:USC00061689,",,,0",11.0,1986/1987
6671,1987-01-01T00:00:00,PRCP,GHCND:USC00062169,",,,0",6.47,1986/1987
6672,1987-01-01T00:00:00,EMNT,GHCND:USC00062658,"3,0,27,+",-12.0,1986/1987
6673,1987-01-01T00:00:00,EMXT,GHCND:USC00062658,",0,15,",49.0,1986/1987
6674,1987-01-01T00:00:00,PRCP,GHCND:USC00062658,",,,0",3.89,1986/1987
6675,1987-01-01T00:00:00,TAVG,GHCND:USC00062658,"3,0",23.2,1986/1987
6676,1987-01-01T00:00:00,TMAX,GHCND:USC00062658,",,,0",33.6,1986/1987
6677,1987-01-01T00:00:00,TMIN,GHCND:USC00062658,"3,,,0",12.7,1986/1987
6678,1987-01-01T00:00:00,EMNT,GHCND:USC00063207,",0,29,+",3.0,1986/1987
6679,1987-01-01T00:00:00,EMXT,GHCND:USC00063207,",0,15,",52.0,1986/1987
6680,1987-01-01T00:00:00,PRCP,GHCND:USC00063207,",,,0",5.09,1986/1987
6681,1987-01-01T00:00:00,SNOW,GHCND:USC00063207,"1,,,0",15.1,1986/1987
6682,1987-01-01T00:00:00,TAVG,GHCND:USC00063207,",0",29.4,1986/1987
6683,1987-01-01T00:00:00,TMAX,GHCND:USC00063207,",,,0",37.1,1986/1987
6684,1987-01-01T00:00:00,TMIN,GHCND:USC00063207,",,,0",21.7,1986/1987
6685,1987-01-01T00:00:00,EMNT,GHCND:USC00064488,",0,28,",-11.0,1986/1987
6686,1987-01-01T00:00:00,EMXT,GHCND:USC00064488,",0,16,",52.0,1986/1987
6687,1987-01-01T00:00:00,PRCP,GHCND:USC00064488,",,,0",5.7,1986/1987
6688,1987-01-01T00:00:00,SNOW,GHCND:USC00064488,",,,0",19.8,1986/1987
6689,1987-01-01T00:00:00,TAVG,GHCND:USC00064488,",0",23.8,1986/1987
6690,1987-01-01T00:00:00,TMAX,GHCND:USC00064488,",,,0",34.8,1986/1987
6691,1987-01-01T00:00:00,TMIN,GHCND:USC00064488,",,,0",12.8,1986/1987
6692,1987-01-01T00:00:00,EMNT,GHCND:USC00064767,"1,0,28,+",-1.0,1986/1987
6693,1987-01-01T00:00:00,EMXT,GHCND:USC00064767,",0,16,",52.0,1986/1987
6694,1987-01-01T00:00:00,PRCP,GHCND:USC00064767,",,,0",3.72,1986/1987
6695,1987-01-01T00:00:00,SNOW,GHCND:USC00064767,",,,0",24.1,1986/1987
6696,1987-01-01T00:00:00,TAVG,GHCND:USC00064767,"1,0",27.8,1986/1987
6697,1987-01-01T00:00:00,TMAX,GHCND:USC00064767,",,,0",34.8,1986/1987
6698,1987-01-01T00:00:00,TMIN,GHCND:USC00064767,"1,,,0",20.8,1986/1987
6699,1987-01-01T00:00:00,EMNT,GHCND:USC00065077,",0,28,",0.0,1986/1987
6700,1987-01-01T00:00:00,EMXT,GHCND:USC00065077,"1,0,15,",52.0,1986/1987
6701,1987-01-01T00:00:00,PRCP,GHCND:USC00065077,",,,0",5.04,1986/1987
6702,1987-01-01T00:00:00,SNOW,GHCND:USC00065077,",,,0",25.6,1986/1987
6703,1987-01-01T00:00:00,TAVG,GHCND:USC00065077,"1,0",28.8,1986/1987
6704,1987-01-01T00:00:00,TMAX,GHCND:USC00065077,"1,,,0",36.2,1986/1987
6705,1987-01-01T00:00:00,TMIN,GHCND:USC00065077,",,,0",21.4,1986/1987
6706,1987-01-01T00:00:00,PRCP,GHCND:USC00065266,",,,0",6.12,1986/1987
6707,1987-01-01T00:00:00,EMNT,GHCND:USC00065445,",0,27,",-8.0,1986/1987
6708,1987-01-01T00:00:00,EMXT,GHCND:USC00065445,"1,0,16,",44.0,1986/1987
6709,1987-01-01T00:00:00,PRCP,GHCND:USC00065445,",,,0",5.19,1986/1987
6710,1987-01-01T00:00:00,SNOW,GHCND:USC00065445,",,,0",50.5,1986/1987
6711,1987-01-01T00:00:00,TAVG,GHCND:USC00065445,"1,0",19.8,1986/1987
6712,1987-01-01T00:00:00,TMAX,GHCND:USC00065445,"1,,,0",27.6,1986/1987
6713,1987-01-01T00:00:00,TMIN,GHCND:USC00065445,",,,0",11.9,1986/1987
6714,1987-01-01T00:00:00,EMNT,GHCND:USC00065910,",0,26,",-1.0,1986/1987
6715,1987-01-01T00:00:00,EMXT,GHCND:USC00065910,"1,0,15,",53.0,1986/1987
6716,1987-01-01T00:00:00,PRCP,GHCND:USC00065910,",,,0",5.54,1986/1987
6717,1987-01-01T00:00:00,SNOW,GHCND:USC00065910,",,,0",5.0,1986/1987
6718,1987-01-01T00:00:00,TAVG,GHCND:USC00065910,"1,0",29.4,1986/1987
6719,1987-01-01T00:00:00,TMAX,GHCND:USC00065910,"1,,,0",38.8,1986/1987
6720,1987-01-01T00:00:00,TMIN,GHCND:USC00065910,",,,0",20.0,1986/1987
6721,1987-01-01T00:00:00,PRCP,GHCND:USC00066966,",,,0",4.63,1986/1987
6722,1987-01-01T00:00:00,SNOW,GHCND:USC00066966,",,,0",22.1,1986/1987
6723,1987-01-01T00:00:00,PRCP,GHCND:USC00067002,",,,0",6.54,1986/1987
6724,1987-01-01T00:00:00,PRCP,GHCND:USC00067157,",,,0",6.38,1986/1987
6725,1987-01-01T00:00:00,SNOW,GHCND:USC00067157,",,,0",16.0,1986/1987
6726,1987-01-01T00:00:00,EMNT,GHCND:USC00067373,",0,25,",-13.0,1986/1987
6727,1987-01-01T00:00:00,EMXT,GHCND:USC00067373,",0,16,",50.0,1986/1987
6728,1987-01-01T00:00:00,PRCP,GHCND:USC00067373,",,,0",4.91,1986/1987
6729,1987-01-01T00:00:00,SNOW,GHCND:USC00067373,",,,0",37.0,1986/1987
6730,1987-01-01T00:00:00,TAVG,GHCND:USC00067373,",0",24.1,1986/1987
6731,1987-01-01T00:00:00,TMAX,GHCND:USC00067373,",,,0",33.7,1986/1987
6732,1987-01-01T00:00:00,TMIN,GHCND:USC00067373,",,,0",14.6,1986/1987
6733,1987-01-01T00:00:00,PRCP,GHCND:USC00067432,",,,0",5.3,1986/1987
6734,1987-01-01T00:00:00,SNOW,GHCND:USC00067432,",,,0",24.4,1986/1987
6735,1987-01-01T00:00:00,PRCP,GHCND:USC00067959,",,,0",4.67,1986/1987
6736,1987-01-01T00:00:00,EMNT,GHCND:USC00067970,",0,28,",-4.0,1986/1987
6737,1987-01-01T00:00:00,EMXT,GHCND:USC00067970,",0,15,",55.0,1986/1987
6738,1987-01-01T00:00:00,PRCP,GHCND:USC00067970,",,,0",6.35,1986/1987
6739,1987-01-01T00:00:00,SNOW,GHCND:USC00067970,",,,0",21.2,1986/1987
6740,1987-01-01T00:00:00,TAVG,GHCND:USC00067970,",0",29.3,1986/1987
6741,1987-01-01T00:00:00,TMAX,GHCND:USC00067970,",,,0",37.8,1986/1987
6742,1987-01-01T00:00:00,TMIN,GHCND:USC00067970,",,,0",20.8,1986/1987
6743,1987-01-01T00:00:00,PRCP,GHCND:USC00068065,",,,0",5.74,1986/1987
6744,1987-01-01T00:00:00,EMNT,GHCND:USC00068138,"2,0,27,+",3.0,1986/1987
6745,1987-01-01T00:00:00,EMXT,GHCND:USC00068138,"1,0,16,",50.0,1986/1987
6746,1987-01-01T00:00:00,PRCP,GHCND:USC00068138,",,,0",5.63,1986/1987
6747,1987-01-01T00:00:00,SNOW,GHCND:USC00068138,",,,0",7.0,1986/1987
6748,1987-01-01T00:00:00,TAVG,GHCND:USC00068138,"2,0",26.3,1986/1987
6749,1987-01-01T00:00:00,TMAX,GHCND:USC00068138,"1,,,0",34.1,1986/1987
6750,1987-01-01T00:00:00,TMIN,GHCND:USC00068138,"2,,,0",18.6,1986/1987
6751,1987-01-01T00:00:00,PRCP,GHCND:USC00068436,"1,,,0",7.01,1986/1987
6752,1987-01-01T00:00:00,PRCP,GHCND:USC00069162,",,,0",5.95,1986/1987
6753,1987-01-01T00:00:00,EMNT,GHCND:USC00069388,",0,28,",-11.0,1986/1987
6754,1987-01-01T00:00:00,EMXT,GHCND:USC00069388,",0,16,",49.0,1986/1987
6755,1987-01-01T00:00:00,PRCP,GHCND:USC00069388,",,,0",6.35,1986/1987
6756,1987-01-01T00:00:00,SNOW,GHCND:USC00069388,",,,0",25.0,1986/1987
6757,1987-01-01T00:00:00,TAVG,GHCND:USC00069388,",0",23.2,1986/1987
6758,1987-01-01T00:00:00,TMAX,GHCND:USC00069388,",,,0",34.6,1986/1987
6759,1987-01-01T00:00:00,TMIN,GHCND:USC00069388,",,,0",11.8,1986/1987
6760,1987-01-01T00:00:00,EMNT,GHCND:USC00069568,"1,0,28,",-10.0,1986/1987
6761,1987-01-01T00:00:00,EMXT,GHCND:USC00069568,"3,0,16,",49.0,1986/1987
6762,1987-01-01T00:00:00,PRCP,GHCND:USC00069568,",,,0",5.09,1986/1987
6763,1987-01-01T00:00:00,TAVG,GHCND:USC00069568,"4,0",25.7,1986/1987
6764,1987-01-01T00:00:00,TMAX,GHCND:USC00069568,"3,,,0",35.4,1986/1987
6765,1987-01-01T00:00:00,TMIN,GHCND:USC00069568,"1,,,0",16.0,1986/1987
6766,1987-01-01T00:00:00,PRCP,GHCND:USC00069775,",,,0",5.78,1986/1987
6767,1987-01-01T00:00:00,SNOW,GHCND:USC00069775,",,,0",27.8,1986/1987
6768,1987-01-01T00:00:00,EMNT,GHCND:USW00014740,",X,28,",-6.0,1986/1987
6769,1987-01-01T00:00:00,EMXT,GHCND:USW00014740,",X,15,",51.0,1986/1987
6770,1987-01-01T00:00:00,PRCP,GHCND:USW00014740,",,,X",6.2,1986/1987
6771,1987-01-01T00:00:00,SNOW,GHCND:USW00014740,",,,X",34.0,1986/1987
6772,1987-01-01T00:00:00,TAVG,GHCND:USW00014740,",X",25.0,1986/1987
6773,1987-01-01T00:00:00,TMAX,GHCND:USW00014740,",,,X",33.5,1986/1987
6774,1987-01-01T00:00:00,TMIN,GHCND:USW00014740,",,,X",16.5,1986/1987
6775,1987-01-01T00:00:00,EMNT,GHCND:USW00014752,"4,0,29,",0.0,1986/1987
6776,1987-01-01T00:00:00,EMXT,GHCND:USW00014752,"1,0,16,",53.0,1986/1987
6777,1987-01-01T00:00:00,PRCP,GHCND:USW00014752,"1,,,0",4.62,1986/1987
6778,1987-01-01T00:00:00,TAVG,GHCND:USW00014752,"4,0",26.8,1986/1987
6779,1987-01-01T00:00:00,TMAX,GHCND:USW00014752,"1,,,0",34.4,1986/1987
6780,1987-01-01T00:00:00,TMIN,GHCND:USW00014752,"4,,,0",19.2,1986/1987
6781,1987-01-01T00:00:00,EMNT,GHCND:USW00094702,",0,25,",7.0,1986/1987
6782,1987-01-01T00:00:00,EMXT,GHCND:USW00094702,",0,15,",53.0,1986/1987
6783,1987-01-01T00:00:00,PRCP,GHCND:USW00094702,",,,0",4.79,1986/1987
6784,1987-01-01T00:00:00,SNOW,GHCND:USW00094702,",,,0",11.4,1986/1987
6785,1987-01-01T00:00:00,TAVG,GHCND:USW00094702,",0",30.0,1986/1987
6786,1987-01-01T00:00:00,TMAX,GHCND:USW00094702,",,,0",36.6,1986/1987
6787,1987-01-01T00:00:00,TMIN,GHCND:USW00094702,",,,0",23.5,1986/1987
6788,1987-02-01T00:00:00,PRCP,GHCND:USC00060128,",,,0",0.97,1986/1987
6789,1987-02-01T00:00:00,PRCP,GHCND:USC00060299,",,,0",0.33,1986/1987
6790,1987-02-01T00:00:00,EMNT,GHCND:USC00060961,",0,15,",-4.0,1986/1987
6791,1987-02-01T00:00:00,EMXT,GHCND:USC00060961,",0,03,",47.0,1986/1987
6792,1987-02-01T00:00:00,PRCP,GHCND:USC00060961,",,,0",0.25,1986/1987
6793,1987-02-01T00:00:00,SNOW,GHCND:USC00060961,",,,0",2.0,1986/1987
6794,1987-02-01T00:00:00,TAVG,GHCND:USC00060961,",0",25.4,1986/1987
6795,1987-02-01T00:00:00,TMAX,GHCND:USC00060961,",,,0",36.7,1986/1987
6796,1987-02-01T00:00:00,TMIN,GHCND:USC00060961,",,,0",14.1,1986/1987
6797,1987-02-01T00:00:00,EMNT,GHCND:USC00060973,"4,0,16,",-10.0,1986/1987
6798,1987-02-01T00:00:00,EMXT,GHCND:USC00060973,"1,0,08,",52.0,1986/1987
6799,1987-02-01T00:00:00,PRCP,GHCND:USC00060973,"1,,,0",0.38,1986/1987
6800,1987-02-01T00:00:00,SNOW,GHCND:USC00060973,",,,0",2.9,1986/1987
6801,1987-02-01T00:00:00,TAVG,GHCND:USC00060973,"4,0",26.1,1986/1987
6802,1987-02-01T00:00:00,TMAX,GHCND:USC00060973,"1,,,0",37.0,1986/1987
6803,1987-02-01T00:00:00,TMIN,GHCND:USC00060973,"4,,,0",15.3,1986/1987
6804,1987-02-01T00:00:00,EMNT,GHCND:USC00061488,"3,0,15,",-3.0,1986/1987
6805,1987-02-01T00:00:00,EMXT,GHCND:USC00061488,",0,08,",46.0,1986/1987
6806,1987-02-01T00:00:00,PRCP,GHCND:USC00061488,",a,,0",0.81,1986/1987
6807,1987-02-01T00:00:00,SNOW,GHCND:USC00061488,"2,,,0",2.0,1986/1987
6808,1987-02-01T00:00:00,TAVG,GHCND:USC00061488,"3,0",25.6,1986/1987
6809,1987-02-01T00:00:00,TMAX,GHCND:USC00061488,",,,0",36.0,1986/1987
6810,1987-02-01T00:00:00,TMIN,GHCND:USC00061488,"3,,,0",15.3,1986/1987
6811,1987-02-01T00:00:00,EMNT,GHCND:USC00061689,",0,15,",-4.0,1986/1987
6812,1987-02-01T00:00:00,EMXT,GHCND:USC00061689,",0,03,",48.0,1986/1987
6813,1987-02-01T00:00:00,PRCP,GHCND:USC00061689,",,,0",0.34,1986/1987
6814,1987-02-01T00:00:00,SNOW,GHCND:USC00061689,",,,0",3.8,1986/1987
6815,1987-02-01T00:00:00,TAVG,GHCND:USC00061689,",0",24.8,1986/1987
6816,1987-02-01T00:00:00,TMAX,GHCND:USC00061689,",,,0",36.6,1986/1987
6817,1987-02-01T00:00:00,TMIN,GHCND:USC00061689,",,,0",13.0,1986/1987
6818,1987-02-01T00:00:00,PRCP,GHCND:USC00062169,",,,0",0.62,1986/1987
