,date,datatype,station,attributes,value,season
3638,1998-11-01T00:00:00,PRCP,GHCND:USW00014765,",,,0",2.76,1998/1999
3639,1998-11-01T00:00:00,TAVG,GHCND:USW00014765,",0",43.5,1998/1999
3640,1998-11-01T00:00:00,TMAX,GHCND:USW00014765,",,,0",52.4,1998/1999
3641,1998-11-01T00:00:00,TMIN,GHCND:USW00014765,",,,0",34.5,1998/1999
3642,1998-11-01T00:00:00,EMNT,GHCND:USW00014787,",W,10,",26.0,1998/1999
3643,1998-11-01T00:00:00,EMXT,GHCND:USW00014787,",W,11,",61.0,1998/1999
3644,1998-11-01T00:00:00,PRCP,GHCND:USW00014787,",,,W",2.19,1998/1999
3645,1998-11-01T00:00:00,TAVG,GHCND:USW00014787,",W",44.3,1998/1999
3646,1998-11-01T00:00:00,TMAX,GHCND:USW00014787,",,,W",51.5,1998/1999
3647,1998-11-01T00:00:00,TMIN,GHCND:USW00014787,",,,W",37.1,1998/1999
3648,1998-12-01T00:00:00,EMNT,GHCND:USC00374266,",0,25,",3.0,1998/1999
3649,1998-12-01T00:00:00,EMXT,GHCND:USC00374266,",0,07,",73.0,1998/1999
3650,1998-12-01T00:00:00,PRCP,GHCND:USC00374266,",,,0",1.56,1998/1999
3651,1998-12-01T00:00:00,SNOW,GHCND:USC00374266,",,,0",3.8,1998/1999
3652,1998-12-01T00:00:00,TAVG,GHCND:USC00374266,",0",38.1,1998/1999
3653,1998-12-01T00:00:00,TMAX,GHCND:USC00374266,",,,0",48.9,1998/1999
3654,1998-12-01T00:00:00,TMIN,GHCND:USC00374266,",,,0",27.3,1998/1999
3655,1998-12-01T00:00:00,EMNT,GHCND:USC00375215,",0,31,",13.0,1998/1999
3656,1998-12-01T00:00:00,EMXT,GHCND:USC00375215,",0,05,",69.0,1998/1999
3657,1998-12-01T00:00:00,PRCP,GHCND:USC00375215,",,,0",1.6,1998/1999
3658,1998-12-01T00:00:00,SNOW,GHCND:USC00375215,",,,0",5.0,1998/1999
3659,1998-12-01T00:00:00,TAVG,GHCND:USC00375215,",0",41.8,1998/1999
3660,1998-12-01T00:00:00,TMAX,GHCND:USC00375215,",,,0",48.4,1998/1999
3661,1998-12-01T00:00:00,TMIN,GHCND:USC00375215,",,,0",35.2,1998/1999
3662,1998-12-01T00:00:00,EMNT,GHCND:USC00375270,",0,31,+",9.0,1998/1999
3663,1998-12-01T00:00:00,EMXT,GHCND:USC00375270,",0,07,",75.0,1998/1999
3664,1998-12-01T00:00:00,PRCP,GHCND:USC00375270,",,,0",1.74,1998/1999
3665,1998-12-01T00:00:00,SNOW,GHCND:USC00375270,",,,0",4.0,1998/1999
3666,1998-12-01T00:00:00,TAVG,GHCND:USC00375270,",0",36.1,1998/1999
3667,1998-12-01T00:00:00,TMAX,GHCND:USC00375270,",,,0",45.4,1998/1999
3668,1998-12-01T00:00:00,TMIN,GHCND:USC00375270,",,,0",26.9,1998/1999
3669,1998-12-01T00:00:00,EMNT,GHCND:USC00377581,",0,31,",14.0,1998/1999
3670,1998-12-01T00:00:00,EMXT,GHCND:USC00377581,",0,07,",71.0,1998/1999
3671,1998-12-01T00:00:00,PRCP,GHCND:USC00377581,",,,0",1.67,1998/1999
3672,1998-12-01T00:00:00,SNOW,GHCND:USC00377581,",,,0",4.5,1998/1999
3673,1998-12-01T00:00:00,TAVG,GHCND:USC00377581,",0",40.1,1998/1999
3674,1998-12-01T00:00:00,TMAX,GHCND:USC00377581,",,,0",47.7,1998/1999
3675,1998-12-01T00:00:00,TMIN,GHCND:USC00377581,",,,0",32.4,1998/1999
3676,1998-12-01T00:00:00,PRCP,GHCND:USC00379423,",,,0",1.78,1998/1999
3677,1998-12-01T00:00:00,SNOW,GHCND:USC00379423,",,,0",2.0,1998/1999
3678,1998-12-01T00:00:00,EMNT,GHCND:USW00014765,",0,31,",12.0,1998/1999
3679,1998-12-01T00:00:00,EMXT,GHCND:USW00014765,",0,07,",77.0,1998/1999
3680,1998-12-01T00:00:00,PRCP,GHCND:USW00014765,",,,0",1.27,1998/1999
3681,1998-12-01T00:00:00,TAVG,GHCND:USW00014765,",0",38.5,1998/1999
3682,1998-12-01T00:00:00,TMAX,GHCND:USW00014765,",,,0",47.2,1998/1999
3683,1998-12-01T00:00:00,TMIN,GHCND:USW00014765,",,,0",29.7,1998/1999
3684,1998-12-01T00:00:00,EMNT,GHCND:USW00014787,",W,25,",11.0,1998/1999
3685,1998-12-01T00:00:00,EMXT,GHCND:USW00014787,",W,04,",70.0,1998/1999
3686,1998-12-01T00:00:00,PRCP,GHCND:USW00014787,",,,W",1.37,1998/1999
3687,1998-12-01T00:00:00,TAVG,GHCND:USW00014787,",W",38.7,1998/1999
3688,1998-12-01T00:00:00,TMAX,GHCND:USW00014787,",,,W",46.3,1998/1999
3689,1998-12-01T00:00:00,TMIN,GHCND:USW00014787,",,,W",31.2,1998/1999
3690,1999-01-01T00:00:00,EMNT,GHCND:USC00374266,",0,08,",-8.0,1998/1999
3691,1999-01-01T00:00:00,EMXT,GHCND:USC00374266,"1,0,24,",60.0,1998/1999
3692,1999-01-01T00:00:00,PRCP,GHCND:USC00374266,",,,0",6.35,1998/1999
3693,1999-01-01T00:00:00,SNOW,GHCND:USC00374266,",,,0",10.2,1998/1999
3694,1999-01-01T00:00:00,TAVG,GHCND:USC00374266,"1,0",31.1,1998/1999
3695,1999-01-01T00:00:00,TMAX,GHCND:USC00374266,"1,,,0",42.1,1998/1999
3696,1999-01-01T00:00:00,TMIN,GHCND:USC00374266,",,,0",20.0,1998/1999
3697,1999-01-01T00:00:00,EMNT,GHCND:USC00375215,",0,02,",5.0,1998/1999
3698,1999-01-01T00:00:00,EMXT,GHCND:USC00375215,",0,10,",55.0,1998/1999
3699,1999-01-01T00:00:00,PRCP,GHCND:USC00375215,",,,0",5.5,1998/1999
3700,1999-01-01T00:00:00,SNOW,GHCND:USC00375215,",,,0",5.5,1998/1999
3701,1999-01-01T00:00:00,TAVG,GHCND:USC00375215,",0",33.0,1998/1999
3702,1999-01-01T00:00:00,TMAX,GHCND:USC00375215,",,,0",41.3,1998/1999
3703,1999-01-01T00:00:00,TMIN,GHCND:USC00375215,",,,0",24.6,1998/1999
3704,1999-01-01T00:00:00,EMNT,GHCND:USC00375270,",0,02,",-1.0,1998/1999
3705,1999-01-01T00:00:00,EMXT,GHCND:USC00375270,",0,24,",59.0,1998/1999
3706,1999-01-01T00:00:00,PRCP,GHCND:USC00375270,",,,0",8.54,1998/1999
3707,1999-01-01T00:00:00,SNOW,GHCND:USC00375270,",,,0",12.3,1998/1999
3708,1999-01-01T00:00:00,TAVG,GHCND:USC00375270,",0",27.3,1998/1999
3709,1999-01-01T00:00:00,TMAX,GHCND:USC00375270,",,,0",37.3,1998/1999
3710,1999-01-01T00:00:00,TMIN,GHCND:USC00375270,",,,0",17.2,1998/1999
3711,1999-01-01T00:00:00,EMNT,GHCND:USC00377581,",0,02,",6.0,1998/1999
3712,1999-01-01T00:00:00,EMXT,GHCND:USC00377581,",0,18,+",56.0,1998/1999
3713,1999-01-01T00:00:00,PRCP,GHCND:USC00377581,",,,0",6.02,1998/1999
3714,1999-01-01T00:00:00,SNOW,GHCND:USC00377581,",,,0",10.7,1998/1999
3715,1999-01-01T00:00:00,TAVG,GHCND:USC00377581,",0",32.2,1998/1999
3716,1999-01-01T00:00:00,TMAX,GHCND:USC00377581,",,,0",41.3,1998/1999
3717,1999-01-01T00:00:00,TMIN,GHCND:USC00377581,",,,0",23.1,1998/1999
3718,1999-01-01T00:00:00,PRCP,GHCND:USC00379423,",,,0",8.08,1998/1999
3719,1999-01-01T00:00:00,SNOW,GHCND:USC00379423,",,,0",7.2,1998/1999
3720,1999-01-01T00:00:00,EMNT,GHCND:USW00014765,",0,02,",3.0,1998/1999
3721,1999-01-01T00:00:00,EMXT,GHCND:USW00014765,",0,24,",63.0,1998/1999
3722,1999-01-01T00:00:00,PRCP,GHCND:USW00014765,",,,0",6.7,1998/1999
3723,1999-01-01T00:00:00,SNOW,GHCND:USW00014765,",,,0",6.5,1998/1999
3724,1999-01-01T00:00:00,TAVG,GHCND:USW00014765,",0",30.2,1998/1999
3725,1999-01-01T00:00:00,TMAX,GHCND:USW00014765,",,,0",39.5,1998/1999
3726,1999-01-01T00:00:00,TMIN,GHCND:USW00014765,",,,0",20.9,1998/1999
3727,1999-01-01T00:00:00,EMNT,GHCND:USW00014787,",W,02,",5.0,1998/1999
3728,1999-01-01T00:00:00,EMXT,GHCND:USW00014787,",W,24,+",55.0,1998/1999
3729,1999-01-01T00:00:00,PRCP,GHCND:USW00014787,",,,W",5.14,1998/1999
3730,1999-01-01T00:00:00,TAVG,GHCND:USW00014787,",W",30.8,1998/1999
3731,1999-01-01T00:00:00,TMAX,GHCND:USW00014787,",,,W",39.8,1998/1999
3732,1999-01-01T00:00:00,TMIN,GHCND:USW00014787,",,,W",21.8,1998/1999
3733,1999-02-01T00:00:00,EMNT,GHCND:USC00374266,",0,23,",6.0,1998/1999
3734,1999-02-01T00:00:00,EMXT,GHCND:USC00374266,",0,13,",57.0,1998/1999
3735,1999-02-01T00:00:00,PRCP,GHCND:USC00374266,",,,0",6.23,1998/1999
3736,1999-02-01T00:00:00,SNOW,GHCND:USC00374266,",,,0",13.5,1998/1999
3737,1999-02-01T00:00:00,TAVG,GHCND:USC00374266,",0",34.6,1998/1999
3738,1999-02-01T00:00:00,TMAX,GHCND:USC00374266,",,,0",44.8,1998/1999
3739,1999-02-01T00:00:00,TMIN,GHCND:USC00374266,",,,0",24.5,1998/1999
3740,1999-02-01T00:00:00,EMNT,GHCND:USC00375215,",0,23,",12.0,1998/1999
3741,1999-02-01T00:00:00,EMXT,GHCND:USC00375215,",0,04,",54.0,1998/1999
3742,1999-02-01T00:00:00,PRCP,GHCND:USC00375215,",,,0",4.17,1998/1999
3743,1999-02-01T00:00:00,SNOW,GHCND:USC00375215,",,,0",13.7,1998/1999
3744,1999-02-01T00:00:00,TAVG,GHCND:USC00375215,",0",34.6,1998/1999
3745,1999-02-01T00:00:00,TMAX,GHCND:USC00375215,",,,0",42.1,1998/1999
3746,1999-02-01T00:00:00,TMIN,GHCND:USC00375215,",,,0",27.1,1998/1999
3747,1999-02-01T00:00:00,EMNT,GHCND:USC00375270,",0,23,",3.0,1998/1999
3748,1999-02-01T00:00:00,EMXT,GHCND:USC00375270,",0,12,",57.0,1998/1999
3749,1999-02-01T00:00:00,PRCP,GHCND:USC00375270,",,,0",6.48,1998/1999
3750,1999-02-01T00:00:00,SNOW,GHCND:USC00375270,",,,0",16.2,1998/1999
3751,1999-02-01T00:00:00,TAVG,GHCND:USC00375270,",0",32.7,1998/1999
3752,1999-02-01T00:00:00,TMAX,GHCND:USC00375270,",,,0",42.2,1998/1999
3753,1999-02-01T00:00:00,TMIN,GHCND:USC00375270,",,,0",23.2,1998/1999
3754,1999-02-01T00:00:00,EMNT,GHCND:USC00377581,",0,23,",9.0,1998/1999
3755,1999-02-01T00:00:00,EMXT,GHCND:USC00377581,",0,03,",57.0,1998/1999
3756,1999-02-01T00:00:00,PRCP,GHCND:USC00377581,",,,0",6.0,1998/1999
3757,1999-02-01T00:00:00,SNOW,GHCND:USC00377581,",,,0",11.8,1998/1999
3758,1999-02-01T00:00:00,TAVG,GHCND:USC00377581,",0",36.2,1998/1999
3759,1999-02-01T00:00:00,TMAX,GHCND:USC00377581,",,,0",44.9,1998/1999
3760,1999-02-01T00:00:00,TMIN,GHCND:USC00377581,",,,0",27.4,1998/1999
3761,1999-02-01T00:00:00,PRCP,GHCND:USC00379423,",,,0",4.21,1998/1999
3762,1999-02-01T00:00:00,SNOW,GHCND:USC00379423,",,,0",7.1,1998/1999
3763,1999-02-01T00:00:00,EMNT,GHCND:USW00014765,",0,23,",9.0,1998/1999
3764,1999-02-01T00:00:00,EMXT,GHCND:USW00014765,",0,12,",61.0,1998/1999
3765,1999-02-01T00:00:00,PRCP,GHCND:USW00014765,"1,,,0",5.39,1998/1999
3766,1999-02-01T00:00:00,SNOW,GHCND:USW00014765,"1,,,0",2.1,1998/1999
3767,1999-02-01T00:00:00,TAVG,GHCND:USW00014765,",0",34.8,1998/1999
3768,1999-02-01T00:00:00,TMAX,GHCND:USW00014765,",,,0",43.5,1998/1999
3769,1999-02-01T00:00:00,TMIN,GHCND:USW00014765,",,,0",26.1,1998/1999
3770,1999-02-01T00:00:00,EMNT,GHCND:USW00014787,",W,23,",9.0,1998/1999
3771,1999-02-01T00:00:00,EMXT,GHCND:USW00014787,",W,03,",54.0,1998/1999
3772,1999-02-01T00:00:00,PRCP,GHCND:USW00014787,",,,W",4.65,1998/1999
3773,1999-02-01T00:00:00,TAVG,GHCND:USW00014787,",W",33.9,1998/1999
3774,1999-02-01T00:00:00,TMAX,GHCND:USW00014787,",,,W",41.7,1998/1999
3775,1999-02-01T00:00:00,TMIN,GHCND:USW00014787,",,,W",26.1,1998/1999
3776,1999-03-01T00:00:00,EMNT,GHCND:USC00374266,",0,08,",13.0,1998/1999
3777,1999-03-01T00:00:00,EMXT,GHCND:USC00374266,",0,31,",72.0,1998/1999
3778,1999-03-01T00:00:00,PRCP,GHCND:USC00374266,",,,0",5.46,1998/1999
3779,1999-03-01T00:00:00,SNOW,GHCND:USC00374266,",,,0",11.7,1998/1999
3780,1999-03-01T00:00:00,TAVG,GHCND:USC00374266,",0",39.7,1998/1999
3781,1999-03-01T00:00:00,TMAX,GHCND:USC00374266,",,,0",50.2,1998/1999
3782,1999-03-01T00:00:00,TMIN,GHCND:USC00374266,",,,0",29.2,1998/1999
3783,1999-03-01T00:00:00,EMNT,GHCND:USC00375215,",0,08,",17.0,1998/1999
3784,1999-03-01T00:00:00,EMXT,GHCND:USC00375215,",0,19,",67.0,1998/1999
3785,1999-03-01T00:00:00,PRCP,GHCND:USC00375215,",,,0",8.33,1998/1999
3786,1999-03-01T00:00:00,SNOW,GHCND:USC00375215,",,,0",15.0,1998/1999
3787,1999-03-01T00:00:00,TAVG,GHCND:USC00375215,",0",40.3,1998/1999
3788,1999-03-01T00:00:00,TMAX,GHCND:USC00375215,",,,0",47.9,1998/1999
3789,1999-03-01T00:00:00,TMIN,GHCND:USC00375215,",,,0",32.7,1998/1999
3790,1999-03-01T00:00:00,EMNT,GHCND:USC00375270,",0,08,",9.0,1998/1999
3791,1999-03-01T00:00:00,EMXT,GHCND:USC00375270,",0,31,",73.0,1998/1999
3792,1999-03-01T00:00:00,PRCP,GHCND:USC00375270,",,,0",4.91,1998/1999
3793,1999-03-01T00:00:00,SNOW,GHCND:USC00375270,",,,0",18.0,1998/1999
3794,1999-03-01T00:00:00,TAVG,GHCND:USC00375270,",0",37.8,1998/1999
3795,1999-03-01T00:00:00,TMAX,GHCND:USC00375270,",,,0",48.1,1998/1999
3796,1999-03-01T00:00:00,TMIN,GHCND:USC00375270,",,,0",27.5,1998/1999
3797,1999-03-01T00:00:00,EMNT,GHCND:USC00377581,",0,08,",15.0,1998/1999
3798,1999-03-01T00:00:00,EMXT,GHCND:USC00377581,",0,31,",73.0,1998/1999
3799,1999-03-01T00:00:00,PRCP,GHCND:USC00377581,",,,0",4.44,1998/1999
3800,1999-03-01T00:00:00,SNOW,GHCND:USC00377581,",,,0",14.0,1998/1999
3801,1999-03-01T00:00:00,TAVG,GHCND:USC00377581,",0",41.1,1998/1999
3802,1999-03-01T00:00:00,TMAX,GHCND:USC00377581,",,,0",50.3,1998/1999
3803,1999-03-01T00:00:00,TMIN,GHCND:USC00377581,",,,0",31.9,1998/1999
3804,1999-03-01T00:00:00,PRCP,GHCND:USC00379423,",,,0",6.78,1998/1999
3805,1999-03-01T00:00:00,SNOW,GHCND:USC00379423,",,,0",13.6,1998/1999
3806,1999-03-01T00:00:00,EMNT,GHCND:USW00014765,",0,08,",14.0,1998/1999
3807,1999-03-01T00:00:00,EMXT,GHCND:USW00014765,",0,31,",74.0,1998/1999
3808,1999-03-01T00:00:00,PRCP,GHCND:USW00014765,",,,0",3.32,1998/1999
3809,1999-03-01T00:00:00,SNOW,GHCND:USW00014765,",,,0",12.2,1998/1999
3810,1999-03-01T00:00:00,TAVG,GHCND:USW00014765,",0",39.9,1998/1999
3811,1999-03-01T00:00:00,TMAX,GHCND:USW00014765,",,,0",49.0,1998/1999
3812,1999-03-01T00:00:00,TMIN,GHCND:USW00014765,",,,0",30.7,1998/1999
3813,1999-03-01T00:00:00,EMNT,GHCND:USW00014787,",W,08,",15.0,1998/1999
3814,1999-03-01T00:00:00,EMXT,GHCND:USW00014787,",W,31,",70.0,1998/1999
3815,1999-03-01T00:00:00,PRCP,GHCND:USW00014787,",,,W",3.58,1998/1999
3816,1999-03-01T00:00:00,TAVG,GHCND:USW00014787,",W",39.0,1998/1999
3817,1999-03-01T00:00:00,TMAX,GHCND:USW00014787,",,,W",47.1,1998/1999
3818,1999-03-01T00:00:00,TMIN,GHCND:USW00014787,",,,W",30.9,1998/1999
3819,1999-11-01T00:00:00,EMNT,GHCND:USC00374266,",0,09,",22.0,1999/2000
3820,1999-11-01T00:00:00,EMXT,GHCND:USC00374266,",0,10,",72.0,1999/2000
3821,1999-11-01T00:00:00,PRCP,GHCND:USC00374266,",,,0",3.46,1999/2000
3822,1999-11-01T00:00:00,SNOW,GHCND:USC00374266,",,,0",0.0,1999/2000
3823,1999-11-01T00:00:00,TAVG,GHCND:USC00374266,",0",47.0,1999/2000
3824,1999-11-01T00:00:00,TMAX,GHCND:USC00374266,",,,0",57.5,1999/2000
3825,1999-11-01T00:00:00,TMIN,GHCND:USC00374266,",,,0",36.5,1999/2000
3826,1999-11-01T00:00:00,EMNT,GHCND:USC00375215,",0,17,+",32.0,1999/2000
3827,1999-11-01T00:00:00,EMXT,GHCND:USC00375215,",0,11,",70.0,1999/2000
3828,1999-11-01T00:00:00,PRCP,GHCND:USC00375215,",,,0",2.9,1999/2000
3829,1999-11-01T00:00:00,SNOW,GHCND:USC00375215,",,,0",0.0,1999/2000
3830,1999-11-01T00:00:00,TAVG,GHCND:USC00375215,",0",49.4,1999/2000
3831,1999-11-01T00:00:00,TMAX,GHCND:USC00375215,",,,0",55.8,1999/2000
3832,1999-11-01T00:00:00,TMIN,GHCND:USC00375215,",,,0",43.0,1999/2000
3833,1999-11-01T00:00:00,EMNT,GHCND:USC00375270,",0,30,",23.0,1999/2000
3834,1999-11-01T00:00:00,EMXT,GHCND:USC00375270,",0,10,",71.0,1999/2000
3835,1999-11-01T00:00:00,PRCP,GHCND:USC00375270,",,,0",2.64,1999/2000
3836,1999-11-01T00:00:00,SNOW,GHCND:USC00375270,",,,0",0.1,1999/2000
3837,1999-11-01T00:00:00,TAVG,GHCND:USC00375270,",0",45.3,1999/2000
3838,1999-11-01T00:00:00,TMAX,GHCND:USC00375270,",,,0",55.6,1999/2000
3839,1999-11-01T00:00:00,TMIN,GHCND:USC00375270,",,,0",35.0,1999/2000
3840,1999-11-01T00:00:00,EMNT,GHCND:USC00377581,",0,12,",28.0,1999/2000
3841,1999-11-01T00:00:00,EMXT,GHCND:USC00377581,",0,10,",73.0,1999/2000
3842,1999-11-01T00:00:00,PRCP,GHCND:USC00377581,",,,0",2.74,1999/2000
3843,1999-11-01T00:00:00,SNOW,GHCND:USC00377581,",T,,0",0.0,1999/2000
3844,1999-11-01T00:00:00,TAVG,GHCND:USC00377581,",0",49.1,1999/2000
3845,1999-11-01T00:00:00,TMAX,GHCND:USC00377581,",,,0",57.0,1999/2000
3846,1999-11-01T00:00:00,TMIN,GHCND:USC00377581,",,,0",41.3,1999/2000
3847,1999-11-01T00:00:00,PRCP,GHCND:USC00379423,",,,0",3.06,1999/2000
3848,1999-11-01T00:00:00,SNOW,GHCND:USC00379423,",,,0",0.0,1999/2000
3849,1999-11-01T00:00:00,EMNT,GHCND:USW00014765,",0,30,",27.0,1999/2000
3850,1999-11-01T00:00:00,EMXT,GHCND:USW00014765,",0,10,",73.0,1999/2000
3851,1999-11-01T00:00:00,PRCP,GHCND:USW00014765,",,,0",2.85,1999/2000
3852,1999-11-01T00:00:00,TAVG,GHCND:USW00014765,",0",47.3,1999/2000
3853,1999-11-01T00:00:00,TMAX,GHCND:USW00014765,",,,0",56.3,1999/2000
3854,1999-11-01T00:00:00,TMIN,GHCND:USW00014765,",,,0",38.4,1999/2000
3855,1999-11-01T00:00:00,EMNT,GHCND:USW00014787,",W,30,",28.0,1999/2000
3856,1999-11-01T00:00:00,EMXT,GHCND:USW00014787,",W,10,",71.0,1999/2000
3857,1999-11-01T00:00:00,PRCP,GHCND:USW00014787,",,,W",3.0,1999/2000
3858,1999-11-01T00:00:00,TAVG,GHCND:USW00014787,",W",47.5,1999/2000
3859,1999-11-01T00:00:00,TMAX,GHCND:USW00014787,",,,W",54.9,1999/2000
3860,1999-11-01T00:00:00,TMIN,GHCND:USW00014787,",,,W",40.1,1999/2000
3861,1999-11-01T00:00:00,EMNT,GHCND:USW00014794,",W,30,+",27.0,1999/2000
3862,1999-11-01T00:00:00,EMXT,GHCND:USW00014794,",W,10,",68.0,1999/2000
3863,1999-11-01T00:00:00,PRCP,GHCND:USW00014794,",,,W",2.04,1999/2000
3864,1999-11-01T00:00:00,TAVG,GHCND:USW00014794,",W",46.5,1999/2000
3865,1999-11-01T00:00:00,TMAX,GHCND:USW00014794,",,,W",55.1,1999/2000
3866,1999-11-01T00:00:00,TMIN,GHCND:USW00014794,",,,W",37.9,1999/2000
3867,1999-12-01T00:00:00,EMNT,GHCND:USC00374266,",0,25,",7.0,1999/2000
3868,1999-12-01T00:00:00,EMXT,GHCND:USC00374266,",0,05,",60.0,1999/2000
3869,1999-12-01T00:00:00,PRCP,GHCND:USC00374266,",,,0",2.71,1999/2000
3870,1999-12-01T00:00:00,SNOW,GHCND:USC00374266,",T,,0",0.0,1999/2000
3871,1999-12-01T00:00:00,TAVG,GHCND:USC00374266,",0",37.0,1999/2000
3872,1999-12-01T00:00:00,TMAX,GHCND:USC00374266,",,,0",46.4,1999/2000
3873,1999-12-01T00:00:00,TMIN,GHCND:USC00374266,",,,0",27.6,1999/2000
3874,1999-12-01T00:00:00,EMNT,GHCND:USC00375215,"2,0,26,+",0.0,1999/2000
3875,1999-12-01T00:00:00,EMXT,GHCND:USC00375215,"2,0,21,+",56.0,1999/2000
3876,1999-12-01T00:00:00,PRCP,GHCND:USC00375215,",,,0",1.73,1999/2000
3877,1999-12-01T00:00:00,SNOW,GHCND:USC00375215,",T,,0",0.0,1999/2000
3878,1999-12-01T00:00:00,TAVG,GHCND:USC00375215,"4,0",36.6,1999/2000
3879,1999-12-01T00:00:00,TMAX,GHCND:USC00375215,"2,,,0",45.3,1999/2000
3880,1999-12-01T00:00:00,TMIN,GHCND:USC00375215,"2,,,0",27.9,1999/2000
3881,1999-12-01T00:00:00,EMNT,GHCND:USC00375270,",0,25,",6.0,1999/2000
3882,1999-12-01T00:00:00,EMXT,GHCND:USC00375270,",0,05,",62.0,1999/2000
3883,1999-12-01T00:00:00,PRCP,GHCND:USC00375270,",,,0",3.18,1999/2000
3884,1999-12-01T00:00:00,SNOW,GHCND:USC00375270,",T,,0",0.0,1999/2000
3885,1999-12-01T00:00:00,TAVG,GHCND:USC00375270,",0",34.2,1999/2000
3886,1999-12-01T00:00:00,TMAX,GHCND:USC00375270,",,,0",42.9,1999/2000
3887,1999-12-01T00:00:00,TMIN,GHCND:USC00375270,",,,0",25.6,1999/2000
3888,1999-12-01T00:00:00,EMNT,GHCND:USC00377581,",0,25,",14.0,1999/2000
3889,1999-12-01T00:00:00,EMXT,GHCND:USC00377581,",0,05,",61.0,1999/2000
3890,1999-12-01T00:00:00,PRCP,GHCND:USC00377581,",,,0",3.15,1999/2000
3891,1999-12-01T00:00:00,SNOW,GHCND:USC00377581,",,,0",0.1,1999/2000
3892,1999-12-01T00:00:00,TAVG,GHCND:USC00377581,",0",38.7,1999/2000
3893,1999-12-01T00:00:00,TMAX,GHCND:USC00377581,",,,0",45.9,1999/2000
3894,1999-12-01T00:00:00,TMIN,GHCND:USC00377581,",,,0",31.4,1999/2000
3895,1999-12-01T00:00:00,PRCP,GHCND:USC00379423,",,,0",3.05,1999/2000
3896,1999-12-01T00:00:00,SNOW,GHCND:USC00379423,",,,0",0.0,1999/2000
3897,1999-12-01T00:00:00,EMNT,GHCND:USW00014765,",0,25,",12.0,1999/2000
3898,1999-12-01T00:00:00,EMXT,GHCND:USW00014765,",0,21,",60.0,1999/2000
3899,1999-12-01T00:00:00,PRCP,GHCND:USW00014765,",,,0",2.39,1999/2000
3900,1999-12-01T00:00:00,TAVG,GHCND:USW00014765,",0",36.8,1999/2000
3901,1999-12-01T00:00:00,TMAX,GHCND:USW00014765,",,,0",44.7,1999/2000
3902,1999-12-01T00:00:00,TMIN,GHCND:USW00014765,",,,0",28.9,1999/2000
3903,1999-12-01T00:00:00,EMNT,GHCND:USW00014787,",W,25,",14.0,1999/2000
3904,1999-12-01T00:00:00,EMXT,GHCND:USW00014787,",W,21,+",58.0,1999/2000
3905,1999-12-01T00:00:00,PRCP,GHCND:USW00014787,",,,W",2.85,1999/2000
3906,1999-12-01T00:00:00,TAVG,GHCND:USW00014787,",W",37.6,1999/2000
3907,1999-12-01T00:00:00,TMAX,GHCND:USW00014787,",,,W",44.8,1999/2000
3908,1999-12-01T00:00:00,TMIN,GHCND:USW00014787,",,,W",30.3,1999/2000
3909,1999-12-01T00:00:00,EMNT,GHCND:USW00014794,"3,W,25,",11.0,1999/2000
3910,1999-12-01T00:00:00,EMXT,GHCND:USW00014794,"3,W,20,+",64.0,1999/2000
3911,1999-12-01T00:00:00,PRCP,GHCND:USW00014794,"1,,,W",2.85,1999/2000
3912,1999-12-01T00:00:00,TAVG,GHCND:USW00014794,"3,W",39.6,1999/2000
3913,1999-12-01T00:00:00,TMAX,GHCND:USW00014794,"3,,,W",47.7,1999/2000
3914,1999-12-01T00:00:00,TMIN,GHCND:USW00014794,"3,,,W",31.4,1999/2000
3915,2000-01-01T00:00:00,EMNT,GHCND:USC00374266,",0,22,",1.0,1999/2000
3916,2000-01-01T00:00:00,EMXT,GHCND:USC00374266,",0,03,",64.0,1999/2000
3917,2000-01-01T00:00:00,PRCP,GHCND:USC00374266,",,,0",4.8,1999/2000
3918,2000-01-01T00:00:00,SNOW,GHCND:USC00374266,",,,0",6.1,1999/2000
3919,2000-01-01T00:00:00,TAVG,GHCND:USC00374266,",0",29.2,1999/2000
3920,2000-01-01T00:00:00,TMAX,GHCND:USC00374266,",,,0",39.1,1999/2000
3921,2000-01-01T00:00:00,TMIN,GHCND:USC00374266,",,,0",19.3,1999/2000
3922,2000-01-01T00:00:00,EMNT,GHCND:USC00375215,"1,0,22,",5.0,1999/2000
3923,2000-01-01T00:00:00,EMXT,GHCND:USC00375215,",0,04,",58.0,1999/2000
3924,2000-01-01T00:00:00,PRCP,GHCND:USC00375215,",,,0",3.64,1999/2000
3925,2000-01-01T00:00:00,SNOW,GHCND:USC00375215,",,,0",5.0,1999/2000
3926,2000-01-01T00:00:00,TAVG,GHCND:USC00375215,"1,0",29.2,1999/2000
3927,2000-01-01T00:00:00,TMAX,GHCND:USC00375215,",,,0",37.2,1999/2000
3928,2000-01-01T00:00:00,TMIN,GHCND:USC00375215,"1,,,0",21.2,1999/2000
3929,2000-01-01T00:00:00,EMNT,GHCND:USC00375270,",0,18,+",-4.0,1999/2000
3930,2000-01-01T00:00:00,EMXT,GHCND:USC00375270,",0,03,",62.0,1999/2000
3931,2000-01-01T00:00:00,PRCP,GHCND:USC00375270,",,,0",4.31,1999/2000
3932,2000-01-01T00:00:00,SNOW,GHCND:USC00375270,",,,0",15.6,1999/2000
3933,2000-01-01T00:00:00,TAVG,GHCND:USC00375270,",0",24.8,1999/2000
